post_id,name,shares,likes,loves,wow,cares,sad,angry,haha,reactions_count,comments,content,posted_on,video,image,post_url
pfbid02nDvVHG7xeZihjoERmEtrfpe2jwyBLm2NaVuvYCqkmqZu43TBzrDrBbgdJ16vgyvMl,Laphonza Butler,0,0,0,0,2,0,0,0,2,0,Carrie Meek was an excellent legislator who fought hard to rebuild her district after Hurricane Andrew. I will keep her family in my prayers.,2021-11-29T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/7431549220225776748?url=https%3A%2F%2Fmedia.npr.org%2Fassets%2Fimg%2F2021%2F11%2F28%2Fap21332808356010_wide-eee2854cc9dcf150caa6b5f7c93c1393afe400c4.jpg%3Fs%3D1400&fb_obo=1&utld=npr.org&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbFwngfM81L917gDi69EyTncshrjxZYHu-ivcPZiBQVKvQ&oe=653AB082&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid02nDvVHG7xeZihjoERmEtrfpe2jwyBLm2NaVuvYCqkmqZu43TBzrDrBbgdJ16vgyvMl?__cft__[0]=AZXOkfk0pUOOgibZTindOB3YUUDEWUbKS9CwS-yzaNdtDyd93joK5UCgyJES-CBmnNq2h7E76vBdT2D1DEcI7gdbu-Xuueedk0qFfYIxRG-WZLoMb__Qhh4GcyH6CzfH0V8Kga0Fghbyeh5ks9Tkapk82utVgg1HR9WGEyzc1g4vLKYPPXWMDuXaE4cOqPcvC_IxpiBIF6UaZapKdrMBrlSb&__tn__=%2CO%2CP-R
pfbid02VJnBbjDp1uDG78495r8pB4YFv2voveX98fNwxWaQN8bzExmj4xjBmBvJv2xCzENUl,Laphonza Butler,0,2,1,0,0,0,0,0,3,1,Tune in this Sunday for a wonderful interview on Facebook Live with Holly J. Mitchell.,2021-11-26T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/258842754_131863069240676_6218648711670321960_n.jpg?stp=dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=cGxtcAn5GggAX8kl-Vf&_nc_ht=scontent.ftll2-1.fna&oh=00_AfDP5PxcJoSQzmGM3uaMxmzSlD4Ntg2leALEmXGNfWIKBA&oe=653F18AF,https://www.facebook.com/laphonza/posts/pfbid02VJnBbjDp1uDG78495r8pB4YFv2voveX98fNwxWaQN8bzExmj4xjBmBvJv2xCzENUl?__cft__[0]=AZVV9yotP7FNSzsJ7V76iZpMKwGD2svnNivuvcBItRBpX5GhxCUFldII1I0RxdehF8ZnpxiDZe_PnxgPEY7GTY57fTaMEhHZAp6yz0SPtJAj-uyxjL6ER9c6d1sceDOOC3cURFac7zrrJci9faA9jgfCZxGTnCTNv6kyiDZKo_KeFMmcUMhOVzZA79iGTbHivwIVQWKX4-VS6R3p9OBjWSKN&__tn__=%2CO%2CP-R
pfbid02fstFo32NCvkjdfbKJjQenfu1gC6ZiX5DNxEq63b4tcafWGrq1xgJzGsS66RnyyNXl,Laphonza Butler,0,2,2,0,0,0,0,0,4,0,Happy Thanksgiving to you all from us at EMILY’s List. We’re so grateful for your support.,2021-11-25T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/259061554_130568189370164_2105379652255950978_n.png?_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=yv7vYS6GF_AAX8wMuwr&_nc_ht=scontent.ftll2-1.fna&oh=00_AfCExTaN3bFZbV8uLiakB9FvCGbLCKK9wrYi_qIWLZ_oWw&oe=653E9A28,https://www.facebook.com/laphonza/posts/pfbid02fstFo32NCvkjdfbKJjQenfu1gC6ZiX5DNxEq63b4tcafWGrq1xgJzGsS66RnyyNXl?__cft__[0]=AZXWQ7VZP5tIGGEqU8mkHhUyRbUvLHB56C_rLr2wXtT_2knC0EQxWkzPYKHZiuA543w-nWxlZEO0-C4DHFSfx_VyZPLPklUMnrQJ-HbPf3PKhc43GGaLAK3PkA6TOtwPuiMUltTpE1o32FijW-mnnEkPnBasdFD5Aw4iwleycmfjNIdn-ZOg-ACdy3hxpIgIFPiBpA5Ep3w-v8BwqTZ2eCUH&__tn__=%2CO%2CP-R
pfbid02PckFL2mneQBbTaFFEC1Qf3UQQfKM1wDF7iZL7d3TdxG88nxZKwGjmL1DdRHVJgzMl,Laphonza Butler,0,3,0,0,0,0,0,0,3,0,The huge expansions in wifi and public transit will improve education outcomes for at-risk kids and give working parents more time with their children. This bill is remarkable and Vice President Kamala Harris does a great job explaining it.,2021-11-23T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/7207125498611844084?url=https%3A%2F%2Fwww.ebony.com%2Fwp-content%2Fuploads%2F2021%2F11%2Fkamala-harris-image-1.jpg&fb_obo=1&utld=ebony.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbHtx5FENOF4VUiAuDtKhOLJv9pHRcG4cQy5brP9qlKH2g&oe=653ADA0B&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid02PckFL2mneQBbTaFFEC1Qf3UQQfKM1wDF7iZL7d3TdxG88nxZKwGjmL1DdRHVJgzMl?__cft__[0]=AZUEh7MdfsK1b3KDPTYuq1sgtRuBDQ139BtG_IJw4AY4V1JvHTfNoZjoO8Re9QaR_dgoDsACfXmLjb4uI9USzJ692m_qDJ1nxAQ4p1CmaPz8bt0i0ZjjBXSYh_rM-eo8Fn8NYNAOPL4Vqwop7X-9PwaJYgctVwd92gEw1gWDHMkvz_GYet5Cuv2zbsYGe4OgynOXsS8brl1rFXe1qELjZGR4&__tn__=%2CO%2CP-R
pfbid0g8dUp66JeS29qLQQayWxV84gGMoWLXcEid7bm9WSwL5XrvanJeRjxdg1Leqgt8zrl,Laphonza Butler,0,5,0,0,0,0,0,0,5,1,We are ready to elect more women like Kamala Harris  up and down the ballot this coming November!(photo credit: Gage Skidmore),2021-11-23T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/258739076_130567886036861_12225068878029265_n.jpg?stp=dst-jpg_p180x540&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=v5N6-w8Jt-kAX-ntbWp&_nc_ht=scontent.ftll2-1.fna&oh=00_AfAnS1pYbR_8V7gb-cONN4s4MuZ8JjbKJkBQM6UlT84kuQ&oe=653D9C23,https://www.facebook.com/laphonza/posts/pfbid0g8dUp66JeS29qLQQayWxV84gGMoWLXcEid7bm9WSwL5XrvanJeRjxdg1Leqgt8zrl?__cft__[0]=AZXu6mtg9yP7HDTPlkfVYbLuqowC6aR0q9yqw-pJBQkdRceGvAemTr-TNJcUJ9G8iCcaXFwgmvCv0_UB33IGguolZvMdyz6RxeVRLt3EXA9jbM77NP1kcrn4uamA9pfvKEgx73epmeh4T2mAac1QqLv2nRg8NQuWYtyTG4wTuv5EEnzAN-d_amU1tuT0_eEsQCwS_wKlTtCCYr-liSHheLL1&__tn__=%2CO%2CP-R
pfbid02BTU5BChFEYHqdttow9NGz4E3dVSD58iyBDqQ6Tcac7Yi1Cu3AbUYsvR29kH7hK43l,Laphonza Butler,0,4,0,0,0,0,0,0,4,0,"As a leader who came from the labor movement, I’m thrilled to see Vice President Kamala Harris leading on infrastructure and working to strengthen the union workforce in America.",2021-11-23T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/259511429_300869162038580_7809048449024226663_n.jpg?stp=dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=EwF10J_S2eEAX9ljL-s&_nc_ht=scontent.ftll2-1.fna&oh=00_AfClowugnW148HQZOzlYnmq__Fi6a-alC71h29kkuC0U5g&oe=653DE7CD,https://www.facebook.com/laphonza/posts/pfbid02BTU5BChFEYHqdttow9NGz4E3dVSD58iyBDqQ6Tcac7Yi1Cu3AbUYsvR29kH7hK43l?__cft__[0]=AZXW_bzgt5tHtpM-y9Y1GvOCtPwmBGC5cMGFA17JzReuMXzQYsSdWFmX49JdgPv1PcaUQ08UhB0BRXRrvHP7-EhCtzqhzMq-N8g5I_eXt_MyCpSCL9_nnr01FR56iNv-0NdcuUw2NXxsRsD1J79m39B2gzPev9bBttfs3vOFFu6lFt6B77vaHp1ru9tJvRDAt9wqYaSlQfit1SoUQmXm4M1JMUUsrb2n75z9Vh9V58O9p8Ls4NQ-WoTDSbyUEdOrZMw&__tn__=%2CO%2CP-R
pfbid02BwkekvoyX8EjEEHa35JaEvgMqPeutg7et99NyNbnEyX1hq3UNh9MSk9HPe2codesl,Laphonza Butler,0,2,0,0,0,0,0,1,3,0,This is what a leader looks like!,2021-11-22T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/9586999325993911510?url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FbPREB4zO3Zo%2Fmaxresdefault.jpg&fb_obo=1&utld=ytimg.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbHBkmZTM1XW6uKk8PWdzJtJAvE7FRJ3ONwi0867w5-agg&oe=653AD3CD&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid02BwkekvoyX8EjEEHa35JaEvgMqPeutg7et99NyNbnEyX1hq3UNh9MSk9HPe2codesl?__cft__[0]=AZVWHvkg9H_2rYlxdeNcJcBnSDpdPcnhtdO6oQDceHWuJ2JhgVx86O8xZR6L3RaWTonmI_a4ngwWX1O8Nf1C45F8U3F9qls1tLpGM915IfptcQjJqd8AOqA7E6b5G9aKlAokResw9j1NVO58A1be_GuTOqrlal6prKLFNd113Nwpx3gRAhK4GF4x4oamv28a18DitO6hKqX5hGDEdzv_k_vO&__tn__=%2CO%2CP-R
pfbid0ddAKUu9QDUtQPwtBDcz8bn5D9EAD21gcgfPfZVY79TRi782zPf5ir3CEwZptbJA2l,Laphonza Butler,0,5,0,0,0,0,0,0,5,0,Speaker Pelosi has consistently delivered for the American people as speaker of the House. It matters a lot to have Democratic pro-choice women in positions of power. We will elect a lot more like her to office!,2021-11-19T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/259199990_130567179370265_5543491282769846503_n.jpg?stp=dst-jpg_p526x296&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=oexEbC-PvrcAX_hVSrT&_nc_ht=scontent.ftll2-1.fna&oh=00_AfAngvnYsrw1iXOVpULmrx6IJmtgv1J0R-E6KN5xUCBLFg&oe=653EE310,https://www.facebook.com/laphonza/posts/pfbid0ddAKUu9QDUtQPwtBDcz8bn5D9EAD21gcgfPfZVY79TRi782zPf5ir3CEwZptbJA2l?__cft__[0]=AZUV_cww0NA1cDGmDqYEUvYWx21cIm22_1JF4CkLnSON3Ln_BxR51xk-o6r3zuVmMzJH5Q3n42lueH7AFKtx3e2m1ddHCT67vIMJCJnRsl83QNWnSw-5aHu1z-uuC0LXLxQJpclpx_anxb2QcfKpKdvAPUF6PjZ8HJ8OZi7ui-iAiZaChtpuvas5aPOfTl8o95Sv6AOUIA0PR8mphODM7FwG&__tn__=%2CO%2CP-R
pfbid0SgKig2WbSqfT3vZr5pwbJBm56KJTQuY5oHEPqfSkCuHstV5LmvJ7eFtk7CqRyxnml,Laphonza Butler,0,2,0,0,0,0,0,0,2,0,Jackie Speier Thank you for your dedication and passion in fighting for families and upholding the right to choose in Congress. We're grateful for your service.,2021-11-18T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/8240824986868270058?url=https%3A%2F%2Fstatic.politico.com%2F54%2Fed%2F8da5a32c498c88eb284f680b98f2%2Fspeier.png&fb_obo=1&utld=politico.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbEqpbB3mBqrdaNi-RGto2yx5ufocbxYn1Q_try1NAryGQ&oe=653B3C97&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid0SgKig2WbSqfT3vZr5pwbJBm56KJTQuY5oHEPqfSkCuHstV5LmvJ7eFtk7CqRyxnml?__cft__[0]=AZVIynL-JP0tVMTM26yo9s-92v0eq4TgLutU2pjqNmE-mrH68uTd1f5VpQJlszH7C0XrEep0DtJoZ6N68CyIXLVnhnPmyGlXqihyueDoUYwTHHxQQZOIO5ScXUU7e78g1y9HD8IJb-Be4D5MPabRzuqmZa787gnMDLpwVJ3PZ2s85ObtXj9H0V8d8RfMO6SDPCPefFUqkpi-IM6jU4NmTJV6&__tn__=%2CO%2CP-R
pfbid032c519EnZY1vdUrqi5dVQQNpmmqu6QbRueZL24Ac58b55NJrPy4KkTqFCF6Stz92sl,Laphonza Butler,0,3,0,0,0,0,0,0,3,1,Don’t be afraid to be the first.,2021-11-17T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/258708525_129962942764022_2560764551997047661_n.png?stp=dst-png_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=mKI0x4eLcC0AX_dggmj&_nc_ht=scontent.ftll2-1.fna&oh=00_AfB-pDrQIGF3tr_iU7vrZg3ezjp00qs_0WEw1K9znm_NSQ&oe=653DDEEA,https://www.facebook.com/laphonza/posts/pfbid032c519EnZY1vdUrqi5dVQQNpmmqu6QbRueZL24Ac58b55NJrPy4KkTqFCF6Stz92sl?__cft__[0]=AZUIbh4M_WqolegcwZi6NDgjW2szG8dUnf4yTToXDgJyIQIJGZzu_rjC_L7CIm-OKL1yEnU2vfuxDaGFHcNe-02tVjpUX8f_4QyKQnPrpeleBZoKsI9al3wuRm9CABFFwh2FD2buFcTPA8JMDh-2Y4Mw8NEEvYv9fczrMPTRGsDadYbN3E9F7JeElinAokIgTFNoqoc3ubo7H7pfYufe350N&__tn__=%2CO%2CP-R
pfbid02QDhBptHfiywiQXgF7nt7wvncbHQkMWbJ55zGrTYixWJtsQK7yMhyvTDnYkx2CLtxl,Laphonza Butler,0,4,0,0,0,0,0,0,4,1,"This #TransAwarenessWeek, we’re so thankful that these incredible trans leaders have been elected to office with the help of EMILY's List. We stand ready to help more trans women run for office in 2022.",2021-11-16T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/258200478_129546992805617_1613897550292460753_n.jpg?stp=dst-jpg_p180x540&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=0mnP-jMSP6kAX-zvZ18&_nc_ht=scontent.ftll2-1.fna&oh=00_AfAjGq8Ywpm6Q-or0ir_p0nBqU30HSQV0x4zlbwu-8rREg&oe=653E7934,https://www.facebook.com/laphonza/posts/pfbid02QDhBptHfiywiQXgF7nt7wvncbHQkMWbJ55zGrTYixWJtsQK7yMhyvTDnYkx2CLtxl?__cft__[0]=AZX86nlpVLn2BElWo1uYuFbfz0uTGK1kkYN7StMSGNHJU6pAN_yaB1wr2W4oZfKwZlyYvm5yb4CM7R9bUtrXUbVgaIH6T5TrMxdrFT2M5GXUgVc2Cx5bQ7HblyY0lUrRYS5ArI3oeOkIWHuPXEGJZZb3v6zwbYrxscLxcypUC-mzcf_CsnIlq3DpCn9eYxPNdO8gA8gohgcZHjUq4cSyX0Lr&__tn__=%2CO%2CP-R
pfbid035qaoRDfbYfYaugTgSDNMbxhLeGAZMT3ewFi3scMRddszua2ByKtvccAysQhCCU9Ql,Laphonza Butler,0,2,0,0,0,0,0,0,2,1,"To all the women out there considering a run for office, we’re here to help you take that first step at EMILY's List.",2021-11-09T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/255817737_127955689631414_4663789740141377764_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=EdIA23idmpcAX9kikmk&_nc_ht=scontent.ftll2-1.fna&oh=00_AfBWyTb79CaqAkO5McQQ6RMCmc30TbxTNOO9dwfQhwCuQQ&oe=653DE037,https://www.facebook.com/laphonza/posts/pfbid035qaoRDfbYfYaugTgSDNMbxhLeGAZMT3ewFi3scMRddszua2ByKtvccAysQhCCU9Ql?__cft__[0]=AZX3HEcV8btdepUXqgr47M9UQbbFu_aA5PK3qyT1l4RHjBl9YRLzqfk9qoUA5Bz8ky5EicoX6RNtLDZUaywyOXZNCXC6rZsAGK_xn2yXuYtle5XqGcs2dU9EXfMjhywq4wo4IZBVzZ5LRbgpT8dWSS06lfwtN7bQUpk0P2RjSh2uama9VlNK2cag5_coWlyVtjHm3RJCjsGaEO9jp_w-a25I&__tn__=%2CO%2CP-R
pfbid0zLN2x3UXMavNDGwuHx8FGXNz6k87itcxGygef3GQqXwoL9xS5JYFCModKDEZuQbJl,Laphonza Butler,0,1,0,0,0,0,0,0,1,0,"We’re thrilled to support Marie Newman in her run for Illinois’ 6th Congressional District! She is a champion for reproductive rights, voting rights, gun violence prevention, and LGBTQ+ rights.",2021-11-08T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/12767415832608858401?url=https%3A%2F%2Fwww.washingtonpost.com%2Fwp-apps%2Fimrs.php%3Fsrc%3Dhttps%3A%2F%2Farc-anglerfish-washpost-prod-washpost.s3.amazonaws.com%2Fpublic%2FGHRTAFDHEVGNHKVMH3IXINT44M.jpg%26w%3D1440&fb_obo=1&utld=washingtonpost.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbEFsN5Y3nmU6RqyYZhZQrnQoRJ1Nw6hc-5cgHmlOvQqnQ&oe=653B2BBC&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid0zLN2x3UXMavNDGwuHx8FGXNz6k87itcxGygef3GQqXwoL9xS5JYFCModKDEZuQbJl?__cft__[0]=AZXTB7H5QcQH11fowOVUjBx9x9eYeGRp7uS98BdjlAkCWkag5ALjDyxatGpRyagjH_ItqTS3ouJLL6Fkb4dNebnsTRNLTa7DW6_RrT9TJ9CoEplFMrtXb9DGpSAKX2IWSlxIdsegXc7Quuaf9oz9GHYlw-yYT2Orz1d5z19ga6d9bjvnh34KrqF4za3--eEZk7AI4_5vYv_SrFPKo8oKLqov&__tn__=%2CO%2CP-R
pfbid02DTtKFFEzsquJTNdj76ZPv8x9RgUL22J5A2J1QLSJfnTv2yxHLLdafvhWZHG1tHhtl,Laphonza Butler,0,0,1,0,0,1,0,0,2,0,"On Tuesday, we added another Black Democratic pro-choice woman to the Democratic majority in Congress. We’re thrilled Rep. Shontel Brown is in office representing Ohioans!",2021-11-06T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/251758454_126968079730175_4458117531649370144_n.jpg?stp=dst-jpg_p180x540&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=bIwB2H4VrygAX-UZQgp&_nc_ht=scontent.ftll2-1.fna&oh=00_AfA3oSTfy_8jAtetNt8AEdNxUwrUdqsVv1x6CrK89K9ubg&oe=653D4CA5,https://www.facebook.com/laphonza/posts/pfbid02DTtKFFEzsquJTNdj76ZPv8x9RgUL22J5A2J1QLSJfnTv2yxHLLdafvhWZHG1tHhtl?__cft__[0]=AZWyiaZsGosi0C68Bczd8R8evxi2NWFkwHc9tDIwjhf-Aik0Ek3YdzJyTnDkjx8CUPrqL0mwgs0kWVl83V5T6VHWRdkgHdpTOBsfnA3USLsCQm_BftkV1o-uR6q_kF8zLliCiSXouiWZgVDjnjWCoxoWTMMJChlTbJgGk9oX_SCjENk-Nr888A1VaOZp3lFG_BDXggIvI7txjGXpJgTLSdrQ&__tn__=%2CO%2CP-R
pfbid0GFWyGR9cHx512VfuyAdtkVqK725miehRhcbcgsed7HXdQJtpNYQbbonewfWD1oVal,Laphonza Butler,0,0,0,0,0,0,1,0,1,2,"We won’t be deterred from electing more Democratic pro-choice women to office in 2022.“One thing Butler’s organizing experience taught her — through grinding campaigns, fierce opposition, reversals and slow-going, inch-by-inch progress — was persistence.”",2021-11-06T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/14334146405384260292?url=https%3A%2F%2Fca-times.brightspotcdn.com%2Fdims4%2Fdefault%2Fdbc8df1%2F2147483647%2Fstrip%2Ftrue%2Fcrop%2F5520x2898%2B0%2B391%2Fresize%2F1200x630%21%2Fquality%2F90%2F%3Furl%3Dhttps%253A%252F%252Fcalifornia-times-brightspot.s3.amazonaws.com%252F94%252Fcf%252F1f6a6234407ab8e38710239aa03c%252Fgettyimages-915105030.jpg&fb_obo=1&utld=brightspotcdn.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbGC_gc7rSIZF9GA0P7cF-7aKWdjxWrw5Nto5iqsopdqIA&oe=653AC558&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid0GFWyGR9cHx512VfuyAdtkVqK725miehRhcbcgsed7HXdQJtpNYQbbonewfWD1oVal?__cft__[0]=AZXKkFfRoq7b5rtdTe-fY3aG99GLKfMdlhKqtr3r_byAG3rsFbai31nXzS3W15jIFYSZIUNkSuPmEHfGba45Qg30eLj-7NhNik2n9RAa6I7QGyH7zya-DnsTKCBBufFikvSHF9a4M3ho7CeqdQdm-xeiAaWq-naV2hurs6A-Vge5ZDCIRYIMyPkXzcWc36wirFjXoyadV_DFlX-hT29Xci2_&__tn__=%2CO%2CP-R
pfbid067e3dTQnt7mFGDKWbroGjQRzvn8qLq7rHwzzmn61Z41aUb1yZ1DpCrZZ53p8pGNUl,Laphonza Butler,0,4,0,0,0,0,0,0,4,0,Shirley Chisholm helped change the world by being the first Black woman elected to Congress on this day in 1968. We are going to elect more Black women like Chisholm  to Congress.,2021-11-05T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/253310350_126936789733304_7912995546411746165_n.png?_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=2OSKGqVqo5gAX8Np7wF&_nc_ht=scontent.ftll2-1.fna&oh=00_AfD08HHMiznmrW2ccVad39VNIcO4_a9ft-4EUwFCXtAXfw&oe=653DFC9B,https://www.facebook.com/laphonza/posts/pfbid067e3dTQnt7mFGDKWbroGjQRzvn8qLq7rHwzzmn61Z41aUb1yZ1DpCrZZ53p8pGNUl?__cft__[0]=AZVRlWIvC9wevhrtB6oncfMnhueqkxhL5b9rpegh2an1H4JdDn-oovd-bX8i2nBe7_I6siGaT5Y5xRZ-bKXb-CaazG8eNIKKu8r4hDM5GGzfjmEXP0QiISHXOSmP69FwdxfKO-D5OCwK6NsC4vXVPzZ_ppCj_WJz9McsQ8V88zSJy7anQMur_f9oGtR0Z26MItOyuSzeH4VzSEpNCWjPkuWX&__tn__=%2CO%2CP-R
pfbid0iGoRdHaxN31onC554o4C8kp3guCJGPfneCkMzEcYQvJzEFDZihjn3gWDrW7TvB4ml,Laphonza Butler,0,3,1,0,0,0,0,0,4,0,Women in office pave the way for other women. It matters who we elect to office.,2021-11-04T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/14009480422939568855?url=https%3A%2F%2F19thnews.org%2Fwp-content%2Fuploads%2F2021%2F11%2Fboston_wu.jpg&fb_obo=1&utld=19thnews.org&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbGqFhPSsYzX6__TXq7WfK-o66hTyNsh-56e4NDAwmBhBA&oe=653AF30E&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid0iGoRdHaxN31onC554o4C8kp3guCJGPfneCkMzEcYQvJzEFDZihjn3gWDrW7TvB4ml?__cft__[0]=AZXwZZbdszy10hJeaSqDyxFQq5yI86BNGCYqLx5luYarIpsSnBg3mYlB93kDygBn1qIrveaxfItSADPdsey9UvFw34ygu2xRtSQ7HAr-N7ATEG1iWAAIfDHAzTU-hL_xGfMI-YPN2GC-rLMqbIKkyJHRSJ26RjPGB1eftbJqxA6oJqi6GDSfBbUhvRPDpCAyIq0fumP5yL0j9pnN2JkoLkQB&__tn__=%2CO%2CP-R
pfbid0RiQcgG5z7wXD4tz844BGNrpBZJ5FuvG8xYtLn8Lo1rmM8DuVpvBqofv6S9W9wcbil,Laphonza Butler,0,2,0,0,0,0,1,0,3,0,Today is your chance to elect more Democratic pro-choice women to office in:  City councils State legislatures CongressMake your voice heard today!,2021-11-03T00:00:00,[],,https://www.facebook.com/laphonza/posts/pfbid0RiQcgG5z7wXD4tz844BGNrpBZJ5FuvG8xYtLn8Lo1rmM8DuVpvBqofv6S9W9wcbil?__cft__[0]=AZXz6N1K6779bjyG19rkn0g1G6PBketTjtBp-woZaIirkxrhTXPUlTAH3lcZm5rIHqb4A9tn1hntWJrlnPzY-0HPDcaSyJQWJHw1iE5O1Su_DQRA62-rME7nRv5r5MNcHc-zVnPXMbXc1uDsli2q8LC7JrWxBnz-f4xe341tcjmOxlFR3_ExRLhl3xZL67QnuIflpwgWfFR5SW5Q--8Sjd4X&__tn__=%2CO%2CP-R
pfbid02rVHPu4xPZnhpsvKignYadq753hBDkZg4NjVjCToz7NmB8fK4GxgTExoB794pC5qhl,Laphonza Butler,0,5,1,0,0,0,0,0,6,0,"I am so proud that 98 EMILY’s List women are running for office today on #ElectionDay! We can and we will flip & defend seats to protect reproductive rights for all. If you haven’t voted already, check your polling location and cast a vote for our EMILY’s List-endorsed candidates.",2021-11-02T00:00:00,[],,https://www.facebook.com/laphonza/posts/pfbid02rVHPu4xPZnhpsvKignYadq753hBDkZg4NjVjCToz7NmB8fK4GxgTExoB794pC5qhl?__cft__[0]=AZW91ylk-pspVJX2z6tzHHVW0MBVPwjhJ806Gzjxz9z3y7o-u2RZT0VZDAqOF8fG_1dX1F8G4OytlEwDYrRxlmZRGHkYjHzqrB_oaod1M4pg6kn9CnnN8t9SGZb3F7YM0Zzz4bhSxoQnsNeo-Cvl_FtsF5o2uoVLl40sLa3Hk1N5F45WCDIP3k-eSKzCTFegZNc6G97BN0C58gOkDX0sJAQd&__tn__=%2CO%2CP-R
pfbid0QCGvki1rvd8b1rKfvS3e3PXHebGDigo8X9LqVYG32n98fgiFzKeyX76TJL1beSSBl,Laphonza Butler,0,2,0,0,0,0,0,0,2,0,To all the Democratic pro-choice women on the ballot this Nov. 2 — we’re rooting for you!,2021-11-01T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/251905257_125801293180187_5421212619793711592_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=dwWmUNoDb28AX9SqaAa&_nc_ht=scontent.ftll2-1.fna&oh=00_AfCuDFgIPbFFqfRGCK2mz3xyRKhHYcLKP2bEA9p8sY8i2g&oe=653D478A,https://www.facebook.com/laphonza/posts/pfbid0QCGvki1rvd8b1rKfvS3e3PXHebGDigo8X9LqVYG32n98fgiFzKeyX76TJL1beSSBl?__cft__[0]=AZUmSvBzcJNO45J_jefkyyzQGuZKps_Ep0AYd5dgXsXzajkEw1kg0EAU5H0-a7VYZRAUkzBZHYSRY4xrZp8QOD79aoKRWoSyPlcaMQteU21rHmTSBJ5voTM3klvB-je6xdF8we0DUJ00K_x6Hh3RI5Gqlo9YQaH80h-VvnJDK0J5CBOuWFfvkw4WDR-vwx1nvHy3ZgTtYdZluknsAMDW-HZI&__tn__=%2CO%2CP-R
